arm,assignment_id,task_id,replicate,criterion_id,source_generation,offline,first_scored_submission,first_available_feedback_turn,first_focused_reminder_turn,availability_to_reminder_lag,first_verbatim_requirement_turn,verbatim_requirement_exposures,reminder_deliveries,proactive_deliveries,corrective_deliveries,scored_observations,scored_violations,post_reminder_scored_observations,post_reminder_scored_violations,post_reminder_violation_response_opportunities,first_post_reminder_level,first_post_reminder_points
full,da-15-1--rep-002--solver-luna--full-red-team-trace,da-15-1,2,elicited_3bd0ba0999b50101,2,False,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""224722fba90085074dd5e8b7ea97cb7fdae4692759927d2729ed64b9e26b9e1c"", ""offset"": 17124, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""850c23abf9bb881b8a5b3b9c37797eb0b6ea552f50e3caa45cf91937273e0e31"", ""offset"": 11064, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""0103d9efff21ea985e7b4b665440f786b675fc759129f5e83e40128e3eb5446a"", ""offset"": 11200, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""1b997013930262d4985c2977927346d4abd96e10f8256ff1735c6f177521d09c"", ""offset"": 11558, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""9f8d107067ada045b34e80fd0fa1099fb4ba1ab7bdc11cb11b752e7a8ad76d94"", ""offset"": 11786, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""8642902f2be58af81c0162256c2b8b51254d99f0d75cfece3d9169aae25fe747"", ""offset"": 11906, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""c0b1050d50c6fe46bdf059ab0b430eeb206eb59ac0a4ff43e3418d7b11d1fed2"", ""offset"": 11922, ""representation"": ""literal""}]",1,0,1,7,1,6,0,0,A,0.0
full,da-15-1--rep-002--solver-luna--full-red-team-trace,da-15-1,2,elicited_067f6ea7ce3f04ff,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""0103d9efff21ea985e7b4b665440f786b675fc759129f5e83e40128e3eb5446a"", ""offset"": 12948, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""1b997013930262d4985c2977927346d4abd96e10f8256ff1735c6f177521d09c"", ""offset"": 13306, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""9f8d107067ada045b34e80fd0fa1099fb4ba1ab7bdc11cb11b752e7a8ad76d94"", ""offset"": 13534, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""8642902f2be58af81c0162256c2b8b51254d99f0d75cfece3d9169aae25fe747"", ""offset"": 13654, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""c0b1050d50c6fe46bdf059ab0b430eeb206eb59ac0a4ff43e3418d7b11d1fed2"", ""offset"": 13670, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-15-1--rep-002--solver-luna--full-red-team-trace,da-15-1,2,elicited_9f35ac96cbf6d639,5,False,s003,4,4,0,4,"[{""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""1b997013930262d4985c2977927346d4abd96e10f8256ff1735c6f177521d09c"", ""offset"": 14876, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""9f8d107067ada045b34e80fd0fa1099fb4ba1ab7bdc11cb11b752e7a8ad76d94"", ""offset"": 15104, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""8642902f2be58af81c0162256c2b8b51254d99f0d75cfece3d9169aae25fe747"", ""offset"": 15224, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""c0b1050d50c6fe46bdf059ab0b430eeb206eb59ac0a4ff43e3418d7b11d1fed2"", ""offset"": 15240, ""representation"": ""literal""}]",1,1,0,4,0,3,0,0,A,0.0
full,da-15-1--rep-002--solver-luna--full-red-team-trace,da-15-1,2,elicited_1dad26a5df2a8248,6,False,s004,5,5,0,5,"[{""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""9f8d107067ada045b34e80fd0fa1099fb4ba1ab7bdc11cb11b752e7a8ad76d94"", ""offset"": 16646, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""8642902f2be58af81c0162256c2b8b51254d99f0d75cfece3d9169aae25fe747"", ""offset"": 16766, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""c0b1050d50c6fe46bdf059ab0b430eeb206eb59ac0a4ff43e3418d7b11d1fed2"", ""offset"": 16782, ""representation"": ""literal""}]",1,1,0,3,0,2,0,0,A,0.0
full,da-15-1--rep-002--solver-luna--full-red-team-trace,da-15-1,2,elicited_a6e62c0736bac2f1,7,False,s005,6,6,0,6,"[{""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""8642902f2be58af81c0162256c2b8b51254d99f0d75cfece3d9169aae25fe747"", ""offset"": 18494, ""representation"": ""literal""}, {""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-1/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""c0b1050d50c6fe46bdf059ab0b430eeb206eb59ac0a4ff43e3418d7b11d1fed2"", ""offset"": 18510, ""representation"": ""literal""}]",1,1,0,2,0,1,0,0,A,0.0
full,da-15-7--rep-001--solver-luna--full-red-team-trace,da-15-7,1,elicited_897e7d5df3d4eedb,5,False,s003,4,4,0,4,"[{""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-7/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""a702ffb04d00d72032631e6d67939bce7ee98f960255dc3e473d5135c920ccc3"", ""offset"": 18239, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-7/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""03ba1dc3f63f167e9e7e053eaf0eaa176a8143ef1a65e8f5555ef9f3cc0258a3"", ""offset"": 18183, ""representation"": ""literal""}]",1,0,1,2,1,1,0,0,A,0.0
full,da-16-1--rep-002--solver-luna--full-red-team-trace,da-16-1,2,elicited_56365b44db9f9e75,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""42074e8057d2a1ed69f4f50878eda5f4b6e08cf660a8096ca9e1b67f3285f508"", ""offset"": 19473, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""0de2e86eb6f69a866b7cd12bc026ed6067cf365b5b1948592cee7060a733af3c"", ""offset"": 13475, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""5fb5a3aeb5b7595d66723ab0a5532eb3c5a2caaeaa7821d4b5c559c6137f2d0e"", ""offset"": 13709, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""2e358e3979b9dfb7a7bea784829a6aff94312705bcc4e5e38c8d8d4852a7a553"", ""offset"": 13709, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""2e358e3979b9dfb7a7bea784829a6aff94312705bcc4e5e38c8d8d4852a7a553"", ""offset"": 13709, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-16-1--rep-002--solver-luna--full-red-team-trace,da-16-1,2,elicited_809dbe3bd9b796b9,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""5fb5a3aeb5b7595d66723ab0a5532eb3c5a2caaeaa7821d4b5c559c6137f2d0e"", ""offset"": 14915, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""2e358e3979b9dfb7a7bea784829a6aff94312705bcc4e5e38c8d8d4852a7a553"", ""offset"": 14915, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""2e358e3979b9dfb7a7bea784829a6aff94312705bcc4e5e38c8d8d4852a7a553"", ""offset"": 14915, ""representation"": ""literal""}]",1,1,0,3,0,2,0,0,A,0.0
user,da-14-3--rep-002--solver-luna--user-simulator-red-team-trace,da-14-3,2,elicited_db77c0abbeb9160b,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""4105e3e0f1bce85eed321c1a6dd6a03eeef2efb5ed8ae07cfb16df724b43bf02"", ""offset"": 5487, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
user,da-12-4--rep-002--solver-luna--user-simulator-red-team-trace,da-12-4,2,elicited_3536f56206ade4fb,2,False,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""34b6857a41b21eb3c701b35d1f654ce85623224f390a25b7b04f78cd1a119b24"", ""offset"": 6261, ""representation"": ""literal""}, {""turn"": 8, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-4/rep-002/luna/user-simulator-red-team-trace/turns/turn-008/prompt.txt"", ""sha256"": ""99d64cd6d9e6d778d86c33f96aba53cd5cc0c1a54951dcd0b4fb5c84a291efff"", ""offset"": 1877, ""representation"": ""literal""}]",2,1,1,11,1,10,1,1,A,0.0
user,da-16-1--rep-003--solver-luna--user-simulator-red-team-trace,da-16-1,3,elicited_56365b44db9f9e75,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""61b8501dbf95deae7481f15b0457292c95fe1c94c60bf949f7a31662fc1b7731"", ""offset"": 7365, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
user,da-16-1--rep-003--solver-luna--user-simulator-red-team-trace,da-16-1,3,elicited_505e5b9bc2f07eae,6,False,s004,5,,,,[],0,0,0,1,0,0,0,0,,
user,da-16-1--rep-003--solver-luna--user-simulator-red-team-trace,da-16-1,3,elicited_09686450a11184de,6,False,s004,5,5,0,5,"[{""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-16-1/rep-003/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""de7d1c84c90ca11090a13a8f5062f2840d50ac78aa8659f8b757a242f60e6bda"", ""offset"": 623, ""representation"": ""literal""}]",1,1,0,1,0,0,0,0,,
user,da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,elicited_de6ec5aea485fff6,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""6e8dddb19280952338b6325a858fc24c098aa43c56d0bda6716b9e0ff06aa64f"", ""offset"": 9808, ""representation"": ""literal""}]",1,1,0,8,0,7,0,0,A,0.0
user,da-19-6--rep-002--solver-luna--user-simulator-red-team-trace,da-19-6,2,elicited_d9845336e07c41c7,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-002/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""5ae4fc35036bec6f9bedfcb09499b697aaf1e9b64dcb7bfe40a9a259c921d565"", ""offset"": 1860, ""representation"": ""literal""}]",1,1,0,6,0,5,0,0,A,0.0
user,da-14-8--rep-001--solver-luna--user-simulator-red-team-trace,da-14-8,1,elicited_42633414a38f749a,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""35bb8abfcad1169ded158e7151f446bc87a738adc0b56e6c6be908cb497e140d"", ""offset"": 7329, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
user,da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,elicited_ada5e7199bf0e11a,3,False,s001,2,6,4,6,"[{""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""0964b08e9b98d32ac9923cc86026d14ca534a8d4c030f1087da373a643c2c27f"", ""offset"": 1107, ""representation"": ""literal""}, {""turn"": 10, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-010/prompt.txt"", ""sha256"": ""4e2667b7c39478c408f24c10c45ea005eb48320a0ed8b7893de78e377c1c2c2a"", ""offset"": 1757, ""representation"": ""literal""}]",2,0,2,10,2,5,1,1,A,0.0
user,da-12-2--rep-001--solver-luna--user-simulator-red-team-trace,da-12-2,1,elicited_9de2e989979048c1,3,False,s001,2,2,0,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-001/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""0cca3dcb8cc978d6e70ae12fd6294778dcbcf8a9413ff0383c855ed0e69749c0"", ""offset"": 1233, ""representation"": ""literal""}]",1,1,0,10,0,9,0,0,A,0.0
full,da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,elicited_de6ec5aea485fff6,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""a8c0d091542e8446f82c50d03dd5d7bb533ad8d74477b3f3f0d4f5748048bc78"", ""offset"": 21032, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""ba388298af7941ece0a6d70c1a2203a844d9bd7202c91c864ee8e418581d29ec"", ""offset"": 12929, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""0133c7b4c6d86c76f3216c4525651bf3c42e1154bdb03976e06f2e76f8dc3222"", ""offset"": 13024, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""722cfbf6f95274741101fca3587e96a6794b0ca800b7511d572f5dd8c7029964"", ""offset"": 13256, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""3869054f2746ff0040cde77e9099d5974ca829619713384b10a98a51101e06f7"", ""offset"": 13249, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-19-6--rep-003--solver-luna--full-red-team-trace,da-19-6,3,elicited_b6a0a9678f7ba632,5,False,s003,4,4,0,4,"[{""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""722cfbf6f95274741101fca3587e96a6794b0ca800b7511d572f5dd8c7029964"", ""offset"": 14396, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-6/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""3869054f2746ff0040cde77e9099d5974ca829619713384b10a98a51101e06f7"", ""offset"": 14389, ""representation"": ""literal""}]",1,1,0,2,0,1,0,0,A,0.0
full,da-13-6--rep-002--solver-luna--full-red-team-trace,da-13-6,2,elicited_fd1b148d5bf4b379,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""5b812e57893399486e671b347df35ec3bfffe1b5ef44af005596df54bc094abd"", ""offset"": 18804, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""2cd766234d75494c4541db12b0d86bae29d983c765e2fc44355f561992cefee1"", ""offset"": 13354, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""04f7df6fc4ad0976dac3fdcd82c75c76dec806bfcafde6cc075dd541bc5a0995"", ""offset"": 13354, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""04f7df6fc4ad0976dac3fdcd82c75c76dec806bfcafde6cc075dd541bc5a0995"", ""offset"": 13354, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""04f7df6fc4ad0976dac3fdcd82c75c76dec806bfcafde6cc075dd541bc5a0995"", ""offset"": 13354, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
