assignment_id,task_id,replicate,condition_id,arm,generation,criterion_id,pair_id,preferred_level,rejected_level,independent_relation,predicted_levels,semantic,required_applications,quoted_application_spans,accepted,rejection_reason,ineligibility,application_source_errors,path
da-15-2--rep-001--solver-luna--full-red-team-trace,da-15-2,1,full-red-team-trace,full,4,elicited_479a8246106a931c,pair_884093178f522235,C,C,C/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The condition is decidable from submitted code and reported methods: it checks whether each claimed eigengene association actually uses the computed eigengene and stated preprocessing, or is transparently labeled as a proxy. Existing rules require eigengenes, reporting, or direct inspectability but do not verify that the association statistic matches the claimed method.""}",9,30,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-15-2--rep-001--solver-luna--full-red-team-trace,da-15-2,1,full-red-team-trace,full,6,elicited_7573f094a50c7cac,pair_ce84417c830ba931,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from submitted code and reported labels/results: it verifies whether an association called an eigengene result uses the generated eigengene vector, or is accurately labeled as a gene-set projection. Existing rules require eigengene generation and inspectable outputs, but do not enforce this association-to-statistic linkage, so this adds distinct coverage.""}",10,31,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-15-2--rep-001--solver-luna--full-red-team-trace,da-15-2,1,full-red-team-trace,full,7,elicited_888212e024cf4d6b,pair_e3657b26fdcbba7e,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from submitted public code, calculations, and reported evidence, and it is conditional on claims actually made. It adds a specific method-to-statistic consistency condition—detecting when a reported result is attributed to a different computed statistic or method—which is not explicitly covered by the existing output-inspectability, WGCNA execution, enrichment, or source-traceability requirements.""}",12,36,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-001/luna/full-red-team-trace/rubric-generations/generation-0007/criterion-validation.json
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,2,elicited_7919ec10743b7f26,pair_5fc84a2a7cdd69c8,,A,None/A,,"{""nonredundant"": true, ""observable"": false, ""reason"": ""The unchanged execution and verification requirement depends on running code against inputs, which is not decidable from the submitted public material contract and relies on execution outside inspection. It is substantively distinct from the base source-traceability rule because it specifically checks executable loading, linkage, and intermediate-output reproduction.""}",5,19,False,structural_candidate_ineligible,"[{""artifact_id"": ""artifact_0f3ad20030757c68"", ""reason"": ""application_undecidable""}]",0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0002/criterion-validation.json
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,3,elicited_738f68c1c0e9e2d0,pair_e14de76b19177592,B,B,B/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Public trace and answer material can show which treatment and receptor fields were used and whether proxy limitations were disclosed. This adds the specific requirement to distinguish documented exposure/sample-level receptor status from date-based or primary-tumor proxies; the base cohort criterion requires post-therapy HR+/HER2− scope but does not specify this evidence or qualification.""}",7,27,False,criterion_support_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,5,elicited_a246b4aace308d00,pair_37a328184e64d382,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The public clinical table exposes patient and sample identifiers, so dependence handling is decidable from submitted material. The criterion adds a specific patient-level independence requirement for repeated samples and inferential p-values, which the base rubric does not address; it does not require this correction when no inferential claim is made.""}",11,33,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,6,elicited_0fe797e061d61dc2,pair_cd4707099fb46490,A,B,A/B,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Public clinical annotations can establish or fail to establish treatment exposure. This adds the specific condition of verifying hormonal-therapy exposure rather than treating post-diagnosis collection or metastatic status as proof, which is not explicitly covered by the broader cohort-selection requirement; it is distinct from patient-level dependence.""}",13,51,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,7,elicited_3bd070553dcb29ed,pair_0d3fd74c11864271,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted public data contract exposes treatment-exposure fields, so distinguishing documented hormonal exposure from collection or diagnosis timing is decidable. Although the base cohort rule requires a post-therapy cohort, it does not specify how exposure must be verified or prohibit timing proxies; this adds that material ascertainment condition without requiring an optional feature or duplicating the patient-dependence rule.""}",15,53,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0007/criterion-validation.json
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,8,elicited_6bc01f1cf66bc720,pair_b20c17c429bd2462,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""Public clinical fields and submitted analysis can show whether metastatic hormonal-treatment exposure is documented and whether unsupported proxies are used. This adds the specific evidence/proxy limitation and not-determinable handling, which is not entailed by the broader base cohort-selection requirement and is distinct from patient-level dependence.""}",17,63,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008/criterion-validation.json
da-18-7--rep-001--solver-luna--user-simulator-red-team-trace,da-18-7,1,user-simulator-red-team-trace,user,8,elicited_3bd070553dcb29ed,pair_0d3fd74c11864271,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted public data contract exposes treatment-exposure fields, so distinguishing documented hormonal exposure from collection or diagnosis timing is decidable. Although the base cohort rule requires a post-therapy cohort, it does not specify how exposure must be verified or prohibit timing proxies; this adds that material ascertainment condition without requiring an optional feature or duplicating the patient-dependence rule.""}",17,61,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-7/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0008/criterion-validation.json
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,3,elicited_e5cea0bdaa353ed4,pair_8d4f2bfbfe012510,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace and results are public and can reveal thresholds, eligible sets, denominators, and whether claims use GAHT-only or two-dataset significance masks, so this is decidable without hidden execution. It adds a specific two-dataset significance gate and regimen-specific denominator reporting that the base rubric does not require; the existing validation rule concerns testing non-randomness, not defining eligibility for directional concordance.""}",7,25,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0003/criterion-validation.json
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,4,elicited_b0ebad19dbb439fe,pair_90d5d8e610547a8b,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted public trace and results can show each protein’s GAHT/MHT significance status and effect signs, making this check decidable without hidden execution. It adds the specific requirement that primary discordance examples pass both significance filters and separates nonsignificant sign reversals as exploratory; the existing rubric requires opposite signs and discusses discordance but does not impose this two-filter condition, and the active rule concerns null testing rather than labeling.""}",9,26,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0004/criterion-validation.json
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,5,elicited_9ec648ade0a9386e,pair_8d4f2bfbfe012510,A,C,A/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The check is decidable from submitted public analysis and reported adjusted p-values, without hidden execution or intent. It adds a distinct condition: applying the MHT significance gate to primary same-direction denominators, whereas the active discordance rule already covers both-filter validation only for primary discordant examples.""}",11,34,True,accepted,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0005/criterion-validation.json
da-13-6--rep-001--solver-luna--user-simulator-red-team-trace,da-13-6,1,user-simulator-red-team-trace,user,6,elicited_0a5c1089a87c51bc,pair_9d9f873cb5665397,B,C,B/C,,"{""nonredundant"": true, ""observable"": true, ""reason"": ""The submitted trace/code can show whether each reported subgroup, regimen, or stratum result reconstructs or reassigns the scoped data and verifies matching labels and columns. This specifically covers iteration/state leakage and scope mislabeling, which existing rules do not explicitly require.""}",13,39,False,aggregate_margin_failed,[],0,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/rubric-generations/generation-0006/criterion-validation.json
