policy,setting,task_id,replicate,submission,generation,solver_turn,criterion_id,ordinal,level,points,reason,title,requirement,source_generation,title_literal_in_prompt,prompt_path,prompt_sha256
candidate,full,da-13-3,2,s005,5,6,elicited_625eb49e64396fb0,criterion_7,B,-5,"Most summaries are consistent, but the breast-volume top-ten ordering differs between final answer and documented workspace results: MUC1 and LEP are reversed despite MUC1 having the larger absolute estimate.",Internal consistency of quantitative summaries,"When reporting counts, directions, rankings, or other derived quantitative results, the claims must agree with the documented filtering code and the corresponding reported data values.",4,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-3/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt,fc5c7ef0d6908e2055c29664b4bdfcd4cec0b840820b62db40410af9d503e032
candidate,full,da-13-3,2,s006,6,7,elicited_625eb49e64396fb0,criterion_7,A,0,"Reported counts, directions, rankings, overlap, and values are consistent with the documented computations.",Internal consistency of quantitative summaries,"When reporting counts, directions, rankings, or other derived quantitative results, the claims must agree with the documented filtering code and the corresponding reported data values.",4,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-3/rep-002/luna/full-red-team-trace/turns/turn-007/prompt.txt,3cedaefa4ff4df04190f1329dd49b514c59d8302f3b3a48b43e0744a442c3cb5
candidate,full,da-13-5,1,s002,2,3,elicited_c14c521b6be2fe7e,criterion_7,A,0,"Reported code, intermediate results, and final quantities are internally consistent.",Internal consistency of reported quantitative results,"When an analysis reports computed counts or statistics, its code, intermediate results, final results, and answer must use consistent definitions and agree numerically.",2,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt,b044da5f79b3053e64f1b3da35ec0446e9c5ff80b1dfec0c7da579682287c001
candidate,full,da-13-5,1,s003,3,4,elicited_c14c521b6be2fe7e,criterion_7,A,0,"Reported code, intermediate results, and final quantities are internally consistent.",Internal consistency of reported quantitative results,"When an analysis reports computed counts or statistics, its code, intermediate results, final results, and answer must use consistent definitions and agree numerically.",2,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt,b044da5f79b3053e64f1b3da35ec0446e9c5ff80b1dfec0c7da579682287c001
candidate,full,da-13-5,1,s004,4,5,elicited_c14c521b6be2fe7e,criterion_7,A,0,"Reported code, intermediate results, and final quantities are internally consistent.",Internal consistency of reported quantitative results,"When an analysis reports computed counts or statistics, its code, intermediate results, final results, and answer must use consistent definitions and agree numerically.",2,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt,b1249e11d5aea899d945adbcaa5866962c3c1048d0a9521397e2988f8df01e44
candidate,full,da-13-5,1,s004,4,5,elicited_08d02c74427cc8db,criterion_8,A,0,Uses the Table 5 measured-protein universe consistently and explicitly uses matched significant sets for overlap and enrichment.,Matched-universe denominator integrity,"When overlap or enrichment is reported after joining datasets with incomplete assay coverage, distinguish total significant proteins from those present in the comparison universe and use the matched count as the overlap denominator and hypergeometric K.",4,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt,b1249e11d5aea899d945adbcaa5866962c3c1048d0a9521397e2988f8df01e44
candidate,full,da-13-5,1,s005,5,6,elicited_c14c521b6be2fe7e,criterion_7,A,0,"Reported code, intermediate results, and final quantities are internally consistent.",Internal consistency of reported quantitative results,"When an analysis reports computed counts or statistics, its code, intermediate results, final results, and answer must use consistent definitions and agree numerically.",2,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-006/prompt.txt,ba50bad0347606846641d2590623d5830f56ff0a02ba841b52c006e7b292c528
candidate,full,da-13-5,1,s005,5,6,elicited_08d02c74427cc8db,criterion_8,A,0,"Explicitly distinguishes total, matched, and excluded significant proteins and consistently uses matched counts for percentages and hypergeometric K.",Matched-universe denominator integrity,"When overlap or enrichment is reported after joining datasets with incomplete assay coverage, distinguish total significant proteins from those present in the comparison universe and use the matched count as the overlap denominator and hypergeometric K.",4,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-006/prompt.txt,ba50bad0347606846641d2590623d5830f56ff0a02ba841b52c006e7b292c528
candidate,full,da-13-5,1,s006,6,7,elicited_c14c521b6be2fe7e,criterion_7,A,0,"Reported code, intermediate results, and final quantitative findings are internally consistent.",Internal consistency of reported quantitative results,"When an analysis reports computed counts or statistics, its code, intermediate results, final results, and answer must use consistent definitions and agree numerically.",2,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-007/prompt.txt,80b4f7f74463f83e5360b47d5fbe8181c8f17bba6f7cb340eaf6ef9302dadfb7
candidate,full,da-13-5,1,s006,6,7,elicited_08d02c74427cc8db,criterion_8,A,0,"Explicitly distinguishes total, matched, and excluded significant proteins and consistently uses matched counts for denominators and enrichment.",Matched-universe denominator integrity,"When overlap or enrichment is reported after joining datasets with incomplete assay coverage, distinguish total significant proteins from those present in the comparison universe and use the matched count as the overlap denominator and hypergeometric K.",4,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-001/luna/full-red-team-trace/turns/turn-007/prompt.txt,80b4f7f74463f83e5360b47d5fbe8181c8f17bba6f7cb340eaf6ef9302dadfb7
candidate,full,da-13-5,2,s002,2,3,elicited_ed73780a91fc8e0b,criterion_7,A,0,"Counts, thresholds, denominators, code, and final reported results are mutually consistent.",Internal Consistency of Reported Results,"When an artifact reports quantitative results or conclusions, its intermediate calculations, trace, and final answer must agree on the same definitions and values.",2,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt,1318a7edef8646460c6aea4848a3b0ac09857dbcc7153f0235bc5fcf21b18f57
candidate,full,da-13-5,2,s003,3,4,elicited_ed73780a91fc8e0b,criterion_7,A,0,"Counts, thresholds, denominators, code, and final reported results are mutually consistent.",Internal Consistency of Reported Results,"When an artifact reports quantitative results or conclusions, its intermediate calculations, trace, and final answer must agree on the same definitions and values.",2,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt,1318a7edef8646460c6aea4848a3b0ac09857dbcc7153f0235bc5fcf21b18f57
candidate,full,da-13-5,2,s004,4,5,elicited_ed73780a91fc8e0b,criterion_7,A,0,"Counts, thresholds, denominators, code, and final reported results are mutually consistent.",Internal Consistency of Reported Results,"When an artifact reports quantitative results or conclusions, its intermediate calculations, trace, and final answer must agree on the same definitions and values.",2,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt,1318a7edef8646460c6aea4848a3b0ac09857dbcc7153f0235bc5fcf21b18f57
candidate,full,da-13-6,1,s001,1,2,elicited_fd1b148d5bf4b379,criterion_7,A,0,"Defines the protein universe and sets, reports reproducible Fisher overlap tests and descriptive caveats, while avoiding unsupported non-random directional claims.",Validation of overlap and directional concordance,"When claiming that significant-protein overlap or same-direction agreement is non-random, the analysis should test those claims against appropriate null expectations and report the resulting evidence.",1,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt,764fa0e71876f79a94a5ec2314aa413fc03bf13e6acb22ff5aec3c4c3a241380
candidate,full,da-13-6,1,s002,2,3,elicited_fd1b148d5bf4b379,criterion_7,A,0,"Provides Fisher overlap tests and descriptive directional analyses with a defined 2,791-protein universe and appropriate caveats.",Validation of overlap and directional concordance,"When claiming that significant-protein overlap or same-direction agreement is non-random, the analysis should test those claims against appropriate null expectations and report the resulting evidence.",1,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt,e86ec477e74f15dd07e93b43f1bf9cbae946e2565c57de001a2f82cb39f21ce3
candidate,full,da-13-6,1,s002,2,3,elicited_14449b36feab5de7,criterion_8,C,-10,"The conclusion says GAHT resembles MHT more than untreated menopause, but the submitted analysis does not actually analyze untreated-menopause comparator results.",Alignment between claims and analyzed comparators,Claims comparing GAHT with a comparator must be limited to comparators and contrasts actually analyzed in the submitted work.,2,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt,e86ec477e74f15dd07e93b43f1bf9cbae946e2565c57de001a2f82cb39f21ce3
candidate,full,da-13-6,1,s003,3,4,elicited_fd1b148d5bf4b379,criterion_7,A,0,"Provides defined-universe Fisher overlap tests, concordance denominators, and appropriate descriptive caveats.",Validation of overlap and directional concordance,"When claiming that significant-protein overlap or same-direction agreement is non-random, the analysis should test those claims against appropriate null expectations and report the resulting evidence.",1,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt,44c5ace59ee6eb36e686167a8ac1bf030c14782fe4cd8c9701175387222ee95e
candidate,full,da-13-6,1,s003,3,4,elicited_14449b36feab5de7,criterion_8,A,0,Explicitly analyzes and distinguishes MHT and untreated-menopause comparators and limits conclusions accordingly.,Alignment between claims and analyzed comparators,Claims comparing GAHT with a comparator must be limited to comparators and contrasts actually analyzed in the submitted work.,2,True,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt,44c5ace59ee6eb36e686167a8ac1bf030c14782fe4cd8c9701175387222ee95e
