policy,setting,task_id,replicate,generation,criterion_id,title,requirement,accepted,rejection_reason,replaces,citations,supported,tied,reversed,observed_support_pattern,path
candidate,full,da-13-3,2,3,elicited_3189ff05a778dbe7,Integrity of claimed effect-size ordering,"When claiming that results are ranked by effect-size magnitude, the displayed order must actually be non-increasing in the absolute estimate within each endpoint.",False,criterion_support_failed,[],2,0,2,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0003
candidate,full,da-13-3,2,4,elicited_625eb49e64396fb0,Internal consistency of quantitative summaries,"When reporting counts, directions, rankings, or other derived quantitative results, the claims must agree with the documented filtering code and the corresponding reported data values.",True,accepted,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-3/rep-002/luna/full-red-team-trace/rubric-generations/generation-0004
candidate,full,da-13-3,3,2,elicited_b321ac6d754a229a,Internal numerical consistency of reported summaries,"When reporting computed association counts, directions, rankings, or overlap, the claims must be mutually consistent with the supplied data and with the analysis code and intermediate results shown.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-3/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002
candidate,full,da-13-3,3,2,elicited_061ea0b2b01def1f,Direct reproducibility evidence for completed analysis,"When claiming that filtering, ranking, or summarization was completed, the submission must provide executable operations and inspectable intermediate outputs sufficient to verify those claims from the submitted material, rather than relying only on assertions or inaccessible output files.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-3/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002
candidate,full,da-13-3,3,3,elicited_000ec2aaf350ee7a,Internal consistency of quantitative claims,"Claimed counts, signs, rankings, and numeric values must agree with the submitted computation or displayed outputs and must not materially contradict one another.",False,criterion_support_failed,[],2,0,2,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-3/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003
candidate,full,da-13-3,3,4,elicited_16565d5506075267,Numerical claims match source data and computations,"When the response claims computed values, signs, counts, rankings, or p-values, those claims must agree with the supplied data and the documented computation; reported summaries must also be internally consistent with the underlying values.",False,criterion_support_failed,[],4,0,4,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-3/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004
candidate,full,da-13-5,1,2,elicited_c14c521b6be2fe7e,Internal consistency of reported quantitative results,"When an analysis reports computed counts or statistics, its code, intermediate results, final results, and answer must use consistent definitions and agree numerically.",True,accepted,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-001/luna/full-red-team-trace/rubric-generations/generation-0002
candidate,full,da-13-5,1,4,elicited_08d02c74427cc8db,Matched-universe denominator integrity,"When overlap or enrichment is reported after joining datasets with incomplete assay coverage, distinguish total significant proteins from those present in the comparison universe and use the matched count as the overlap denominator and hypergeometric K.",True,accepted,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-001/luna/full-red-team-trace/rubric-generations/generation-0004
candidate,full,da-13-5,2,2,elicited_ed73780a91fc8e0b,Internal Consistency of Reported Results,"When an artifact reports quantitative results or conclusions, its intermediate calculations, trace, and final answer must agree on the same definitions and values.",True,accepted,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-002/luna/full-red-team-trace/rubric-generations/generation-0002
candidate,full,da-13-5,2,3,elicited_28878c1e8da59cdb,Schema and Header Validation,"When quantitative results depend on tabular input, the submission must demonstrate that each file was loaded with the intended header and schema before downstream analysis; silently treating metadata or a blank row as the header can invalidate otherwise correct-looking results.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-002/luna/full-red-team-trace/rubric-generations/generation-0003
candidate,full,da-13-5,3,2,elicited_c1a6142f72b37b75,Question-aligned reference-set definition,"When answering a broad overlap question, do not substitute an arbitrary top-k subset for the stated population of sex-associated proteins without explicitly establishing that restriction as part of the question or analysis objective.",False,criterion_support_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002
candidate,full,da-13-5,3,2,elicited_bac8def49fda334a,Eligibility-matched enrichment universe,"When testing overlap enrichment, the null universe must contain only unique entities eligible to appear in both the tested sets; entities unavailable to one set must not inflate the denominator.",False,semantic_validation_failed,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-003/luna/full-red-team-trace/rubric-generations/generation-0002
candidate,full,da-13-5,3,3,elicited_c982a73f24aebc6c,Consistency of the Enrichment Eligibility Universe,"When overlap or enrichment is claimed, the GAHT sets, reference set, and hypergeometric universe must be defined over the same clearly stated eligible protein population, with exclusions and denominator effects inspectably accounted for.",False,criterion_support_failed,[],2,0,1,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-003/luna/full-red-team-trace/rubric-generations/generation-0003
candidate,full,da-13-5,3,4,elicited_ea8b3759021bf8b4,Coherent Enrichment Universe and Set Denominators,"When claiming overlap enrichment, define a universe that contains every protein in both the tested GAHT set and the sex-associated reference set, and use denominators and percentages consistent with that same universe and set definition.",False,semantic_validation_failed,[],1,0,0,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-5/rep-003/luna/full-red-team-trace/rubric-generations/generation-0004
candidate,full,da-13-6,1,2,elicited_f49972f217b0d7c8,Effect-size pattern assessment beyond thresholded overlap,"When making claims about overall proteomic resemblance or concordance, assess the continuous effect estimates across the matched protein universe, rather than relying only on significance-selected overlap and sign counts.",False,aggregate_margin_failed,[],2,2,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/full-red-team-trace/rubric-generations/generation-0002
candidate,full,da-13-6,1,2,elicited_14449b36feab5de7,Alignment between claims and analyzed comparators,Claims comparing GAHT with a comparator must be limited to comparators and contrasts actually analyzed in the submitted work.,True,accepted,[],2,2,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/full-red-team-trace/rubric-generations/generation-0002
candidate,full,da-13-6,1,3,elicited_8f63959fde385183,Avoidance of selective or double-counted comparator estimates,"When multiple comparator estimates exist for each protein, the analysis must use a prespecified, non-duplicative comparison rule and disclose the resulting selection or multiplicity limitation, ideally with age-stratum sensitivity results when selecting one estimate.",False,semantic_validation_failed,[],1,0,1,0,ties_only,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/full-red-team-trace/rubric-generations/generation-0003
candidate,full,da-13-6,1,4,elicited_cafb362cd1f95bca,Effect-size correspondence beyond thresholded overlap,"When making a broad claim that GAHT and a comparator share a protein-level pattern, assess the relationship of effect estimates across the matched protein universe in addition to thresholded significant-set overlap, and distinguish global effect correspondence from significance-based concordance.",False,aggregate_margin_failed,[],1,1,0,0,all_supported,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-001/luna/full-red-team-trace/rubric-generations/generation-0004
candidate,full,da-13-6,2,2,elicited_1aa83ca6423df29c,Consistency between computation and reported claims,"When reporting quantitative comparison results, the stated counts, denominators, classifications, and examples must be directly reproducible from the documented code and the same analysis definition; do not substitute a GAHT-significant total for a joint overlap or carry results from a different comparator/selection rule into the final claim.",False,criterion_support_failed,[],1,0,0,1,reversed_present_no_support,/data/user_data/aydanh/rubric_gen/runs/trace-repair-result20-20260909/candidate/study/biomnibench-da-factorial-r10-e2a0eda2a680/experiments/da-13-6/rep-002/luna/full-red-team-trace/rubric-generations/generation-0002
