variant,task,replicate,submission_id,root,receipt,generation,saved_choice,correct_choice,saved_skips,correct_skips,choice_changed,eligibility_changed
v3.2,da-15-1,3,s008,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-15-1/study/biomnibench-da-factorial-r10-fc0423598fc1/experiments/da-15-1/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s008.json,10,"{""criterion_id"": ""elicited_d9f0de76949087d4"", ""source_generation"": 10, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When observational bulk-tissue differential-expression results are interpreted as molecular drivers, mechanisms, or causes of disease or phenotype, the artifact must either support causal language with an appropriate causal design or orthogonal validation, or use calibrated association language and explicitly state relevant limits such as cell-composition changes, confounding, temporal uncertainty, and lack of validation. Valid association findings must be retained, not merely deleted or hedged.""}","{""criterion_id"": ""elicited_d9f0de76949087d4"", ""source_generation"": 10, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When observational bulk-tissue differential-expression results are interpreted as molecular drivers, mechanisms, or causes of disease or phenotype, the artifact must either support causal language with an appropriate causal design or orthogonal validation, or use calibrated association language and explicitly state relevant limits such as cell-composition changes, confounding, temporal uncertainty, and lack of validation. Valid association findings must be retained, not merely deleted or hedged.""}",[],[],False,False
v3.2,da-13-6,1,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,,,[],[],False,False
v3.2,da-13-6,1,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.2,da-13-6,1,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,"{""criterion_id"": ""elicited_3de60b49f6523a57"", ""source_generation"": 4, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""Whenever a directional concordance or discordance claim is presented as the primary statistically supported GAHT\u2013MHT comparison, count proteins only after filtering the selected MHT estimate to adjusted p<0.05 as well as applying the GAHT significance filter; report denominators accordingly. Opposite-sign examples with nonsignificant MHT estimates must be excluded from the primary claim or explicitly labeled exploratory/nonconfirmatory.""}",,[],"[{""criterion_id"": ""elicited_3de60b49f6523a57"", ""reason"": ""numeric_literal_absent_from_public_task"", ""absent_numeric_literals"": [""0.05""]}]",True,True
v3.2,da-13-6,1,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
v3.2,da-13-6,1,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,"{""criterion_id"": ""elicited_814942fafd092d3a"", ""source_generation"": 6, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When interpreting equal GAHT and MHT coefficient signs as the same biological protein direction, explicitly verify or document that predictor coding is comparable across models; otherwise report only coefficient-sign concordance and state that biological-direction interpretation depends on coding, while retaining valid sign-based results and other limitations.""}","{""criterion_id"": ""elicited_814942fafd092d3a"", ""source_generation"": 6, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When interpreting equal GAHT and MHT coefficient signs as the same biological protein direction, explicitly verify or document that predictor coding is comparable across models; otherwise report only coefficient-sign concordance and state that biological-direction interpretation depends on coding, while retaining valid sign-based results and other limitations.""}",[],[],False,False
v3.2,da-13-6,2,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,,,[],[],False,False
v3.2,da-13-6,2,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.2,da-13-6,2,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,"{""criterion_id"": ""elicited_d7f4416c2f89ee8b"", ""source_generation"": 4, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When an artifact interprets an individual opposite-sign GAHT\u2013MHT protein result as biological reversal, it must report the corresponding selected MHT uncertainty (p-value or confidence interval) and label the result as a sign-based exception unless that support meets a stated threshold; weak support must not be presented as established biological reversal, while aggregate concordance counts and qualified exceptions are retained.""}","{""criterion_id"": ""elicited_d7f4416c2f89ee8b"", ""source_generation"": 4, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When an artifact interprets an individual opposite-sign GAHT\u2013MHT protein result as biological reversal, it must report the corresponding selected MHT uncertainty (p-value or confidence interval) and label the result as a sign-based exception unless that support meets a stated threshold; weak support must not be presented as established biological reversal, while aggregate concordance counts and qualified exceptions are retained.""}",[],[],False,False
v3.2,da-13-6,2,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
v3.2,da-13-6,2,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.2,da-13-6,3,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,"{""criterion_id"": ""elicited_8f6d795a0c402f8e"", ""source_generation"": 2, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When reporting concordance counts, correlations, or conclusions for MHT or menopause, preserve the source endpoint identity: each claim must match the named endpoint in the calculation code and results table. Check this correspondence across code, endpoint labels, summary tables, and headline interpretation; correct any mislabeled rows or claims while retaining valid analyses and clearly distinguishing MHT from menopause.""}","{""criterion_id"": ""elicited_8f6d795a0c402f8e"", ""source_generation"": 2, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When reporting concordance counts, correlations, or conclusions for MHT or menopause, preserve the source endpoint identity: each claim must match the named endpoint in the calculation code and results table. Check this correspondence across code, endpoint labels, summary tables, and headline interpretation; correct any mislabeled rows or claims while retaining valid analyses and clearly distinguishing MHT from menopause.""}",[],[],False,False
v3.2,da-13-6,3,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,"{""criterion_id"": ""elicited_76e3cd4da93edb2e"", ""source_generation"": 3, ""category"": 1, ""points"": -5.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""When multiple age-stratified MHT estimates are available, check whether the primary concordance claim selects the estimate with the smallest p-value separately for each protein. Any such selected composite must be labeled exploratory and not used as the headline result without appropriate multiplicity adjustment or independent validation; retain and report age-stratified comparisons as the primary analysis, while preserving valid unrelated analyses and accurately stating scope and limitations.""}","{""criterion_id"": ""elicited_76e3cd4da93edb2e"", ""source_generation"": 3, ""category"": 1, ""points"": -5.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""When multiple age-stratified MHT estimates are available, check whether the primary concordance claim selects the estimate with the smallest p-value separately for each protein. Any such selected composite must be labeled exploratory and not used as the headline result without appropriate multiplicity adjustment or independent validation; retain and report age-stratified comparisons as the primary analysis, while preserving valid unrelated analyses and accurately stating scope and limitations.""}",[],[],False,False
v3.2,da-13-6,3,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,,,[],[],False,False
v3.2,da-13-6,3,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
v3.2,da-13-6,3,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.2,da-13-6,3,s005,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s005.json,7,,,[],[],False,False
v3.2,da-13-6,3,s006,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s006.json,8,,,[],[],False,False
v3.2,da-13-6,3,s007,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s007.json,9,,,[],[],False,False
v3.2,da-13-6,3,s008,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s008.json,10,,,[],[],False,False
v3.2,da-13-6,3,s009,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-13-6/study/biomnibench-da-factorial-r10-cdbaf706aa37/experiments/da-13-6/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s009.json,11,,,[],[],False,False
v3.2,da-18-5,1,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,"{""criterion_id"": ""elicited_eef85b5068df26e9"", ""source_generation"": 1, ""category"": 2, ""points"": -5.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""When claiming a post-hormonal-therapy cohort, the analysis must distinguish samples with explicit post-treatment annotation from samples whose site or non-naive status does not itself establish prior hormonal therapy, and must disclose the operational inclusion rule.""}","{""criterion_id"": ""elicited_eef85b5068df26e9"", ""source_generation"": 1, ""category"": 2, ""points"": -5.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""When claiming a post-hormonal-therapy cohort, the analysis must distinguish samples with explicit post-treatment annotation from samples whose site or non-naive status does not itself establish prior hormonal therapy, and must disclose the operational inclusion rule.""}",[],[],False,False
v3.2,da-18-5,1,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.2,da-18-5,1,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,,,[],[],False,False
v3.2,da-18-5,1,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
v3.2,da-18-5,1,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-001/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.2,da-18-5,2,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,"{""criterion_id"": ""elicited_eef85b5068df26e9"", ""source_generation"": 1, ""category"": 2, ""points"": -5.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""When claiming a post-hormonal-therapy cohort, the analysis must distinguish samples with explicit post-treatment annotation from samples whose site or non-naive status does not itself establish prior hormonal therapy, and must disclose the operational inclusion rule.""}","{""criterion_id"": ""elicited_eef85b5068df26e9"", ""source_generation"": 1, ""category"": 2, ""points"": -5.0, ""previously_reminded"": false, ""corrective"": true, ""requirement"": ""When claiming a post-hormonal-therapy cohort, the analysis must distinguish samples with explicit post-treatment annotation from samples whose site or non-naive status does not itself establish prior hormonal therapy, and must disclose the operational inclusion rule.""}",[],[],False,False
v3.2,da-18-5,2,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,"{""criterion_id"": ""elicited_dd2f7ad877639323"", ""source_generation"": 3, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When making a directional claim about MAPK/ESR1 mutual exclusivity or co-occurrence, the public analysis must use a Fisher exact-test alternative that tests that direction, report the corresponding result, and interpret it without treating a zero contingency-table cell or a nonsignificant result as proof; any qualified claim must state its evidential scope and limitation.""}","{""criterion_id"": ""elicited_dd2f7ad877639323"", ""source_generation"": 3, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When making a directional claim about MAPK/ESR1 mutual exclusivity or co-occurrence, the public analysis must use a Fisher exact-test alternative that tests that direction, report the corresponding result, and interpret it without treating a zero contingency-table cell or a nonsignificant result as proof; any qualified claim must state its evidential scope and limitation.""}",[],[],False,False
v3.2,da-18-5,2,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,"{""criterion_id"": ""elicited_07aabd08470a24be"", ""source_generation"": 4, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When the analysis trace designates a primary cohort and cumulative frequency, the standalone answer must report that same claim using the trace\u2019s cohort, numerator, denominator, and percentage; any alternative cohort or result must be clearly labeled as supplementary rather than substituted for the primary answer.""}","{""criterion_id"": ""elicited_07aabd08470a24be"", ""source_generation"": 4, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When the analysis trace designates a primary cohort and cumulative frequency, the standalone answer must report that same claim using the trace\u2019s cohort, numerator, denominator, and percentage; any alternative cohort or result must be clearly labeled as supplementary rather than substituted for the primary answer.""}",[],[],False,False
v3.2,da-18-5,2,s003,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s003.json,5,,,[],[],False,False
v3.2,da-18-5,2,s004,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-002/luna/user-simulator-red-team-trace/trace-defense-reminders/s004.json,6,,,[],[],False,False
v3.2,da-18-5,3,s000,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s000.json,2,"{""criterion_id"": ""elicited_fd32d0396137f9ed"", ""source_generation"": 2, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When reporting a cohort as post-hormonal-therapy, the final result must match the documented treatment-state evidence: use the explicit post-treatment annotation, or clearly identify it as a proxy because direct hormone-exposure data are unavailable.""}","{""criterion_id"": ""elicited_fd32d0396137f9ed"", ""source_generation"": 2, ""category"": 3, ""points"": 0.0, ""previously_reminded"": false, ""corrective"": false, ""requirement"": ""When reporting a cohort as post-hormonal-therapy, the final result must match the documented treatment-state evidence: use the explicit post-treatment annotation, or clearly identify it as a proxy because direct hormone-exposure data are unavailable.""}",[],[],False,False
v3.2,da-18-5,3,s001,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s001.json,3,,,[],[],False,False
v3.2,da-18-5,3,s002,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/stress-iter3/v32-candidate/da-18-5/study/biomnibench-da-factorial-r10-845d6d423d4d/experiments/da-18-5/rep-003/luna/user-simulator-red-team-trace/trace-defense-reminders/s002.json,4,,,[],[],False,False
