case,task,replicate,auditor,criterion_id,selected_rubric_sha256,weak_level,weak_points,strong_level,strong_points,W_minus_S_contribution,weak_reason,strong_reason,weak_path,strong_path
da-3-4/rep-001,da-3-4,1,claude-opus-5,criterion_2,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,21,A,21,0,"Uses a two-sided Mann–Whitney U test for independent small, skewed groups and explains the non-parametric rationale.","Mann–Whitney U used as primary test, justified as non-parametric for small skewed count data, explicitly two-sided and independent groups; t-test explicitly rejected.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-001/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/cec7e3c957d14114012f97d50e2f6a3a/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/b3fe43273dc8b3b828de2d49ce49d62f/evaluation.json
da-3-4/rep-001,da-3-4,1,claude-opus-5,criterion_3,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,24,A,24,0,"Reports the correctly executed unpaired two-sided test with U=214.0 and p=0.3041, matching the non-significant conclusion.","scipy mannwhitneyu on TotalNonSyn by Response; reports U=214.0 and p=0.3041, two-sided, non-significant, matching expected finding.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-001/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/cec7e3c957d14114012f97d50e2f6a3a/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/b3fe43273dc8b3b828de2d49ce49d62f/evaluation.json
da-3-4/rep-001,da-3-4,1,claude-opus-5,criterion_4,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,17,A,17,0,"Reports group medians and IQRs, plus means, and clearly identifies higher descriptive load among responders.","Reports per-group medians with IQR, means, min/max, and notes directionally higher load in responders despite non-significance.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-001/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/cec7e3c957d14114012f97d50e2f6a3a/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/b3fe43273dc8b3b828de2d49ce49d62f/evaluation.json
da-3-4/rep-001,da-3-4,1,claude-opus-5,criterion_5,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,23,A,23,0,"Correctly interprets the non-significant trend and discusses small sample size, measurement convention, confounding, limitations, and relevant literature.","States non-significance at alpha=0.05 with correct direction; addresses small n/power, SNV count rather than mut/Mb definition, unadjusted confounding, no threshold, and cites larger literature (Snyder, Rizvi).",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-001/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/cec7e3c957d14114012f97d50e2f6a3a/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/b3fe43273dc8b3b828de2d49ce49d62f/evaluation.json
da-3-4/rep-001,da-3-4,1,claude-opus-5,criterion_6,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,0,A,0,0,"Numerical results are documented from S1B fields and supported by identifiable Hugo, Snyder, and Rizvi references.","All numbers traced to S1B TotalNonSyn/Response with reproducible code; sheet/column names match; interpretations cited to Hugo 2016, Snyder 2014, Rizvi 2015 with DOIs.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-001/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/cec7e3c957d14114012f97d50e2f6a3a/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/b3fe43273dc8b3b828de2d49ce49d62f/evaluation.json
da-3-4/rep-002,da-3-4,2,gpt-5.6-sol,criterion_1,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,15,A,15,0,"Uses supplementary_tables.xls S1B with skiprows=2, identifies TotalNonSyn and Response, and verifies 21 R/17 NR.","Uses supplementary_tables.xls sheet S1B with skiprows=2, identifies TotalNonSyn and Response, and verifies 21 R and 17 NR patients.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-002/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/ccea1d28ea11dc78f94d2c5daaa2d31c/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/f0373ac610b81a8835aaa73db589dbc3/evaluation.json
da-3-4/rep-002,da-3-4,2,gpt-5.6-sol,criterion_2,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,21,A,21,0,Uses a two-sided unpaired Mann–Whitney U test and justifies it for skewed counts and small independent groups.,"Uses a two-sided Mann–Whitney U test for two independent small groups, justified by skew and outliers.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-002/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/ccea1d28ea11dc78f94d2c5daaa2d31c/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/f0373ac610b81a8835aaa73db589dbc3/evaluation.json
da-3-4/rep-002,da-3-4,2,gpt-5.6-sol,criterion_3,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,24,A,24,0,"Reports the correct U=214 and p=0.3041 for TotalNonSyn, with the test direction and non-significant conclusion.","Correctly tests TotalNonSyn by response and reports U=214 and p=0.3041, concluding no significant association.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-002/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/ccea1d28ea11dc78f94d2c5daaa2d31c/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/f0373ac610b81a8835aaa73db589dbc3/evaluation.json
da-3-4/rep-002,da-3-4,2,gpt-5.6-sol,criterion_4,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,17,A,17,0,Reports medians and IQRs for both groups and identifies higher observed burden among responders.,Reports group medians and IQRs—495 (313–807) for R versus 281 (232–621) for NR—and identifies the higher responder direction.,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-002/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/ccea1d28ea11dc78f94d2c5daaa2d31c/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/f0373ac610b81a8835aaa73db589dbc3/evaluation.json
da-3-4/rep-002,da-3-4,2,gpt-5.6-sol,criterion_5,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,23,A,23,0,"Correctly interprets the null result and direction, and discusses sample size, measurement/context limitations, literature, and lack of generalizability.","Correctly distinguishes trend from significance and discusses small-sample power, count-based burden definition, within-group heterogeneity, wider literature, and limited clinical generalizability.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-002/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/ccea1d28ea11dc78f94d2c5daaa2d31c/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/f0373ac610b81a8835aaa73db589dbc3/evaluation.json
da-3-4/rep-002,da-3-4,2,gpt-5.6-sol,criterion_6,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,0,A,0,0,"Numerical results are traced to S1B fields and documented transformations, with identifiable Hugo, Snyder, and Rizvi references.","Numerical results are traceable to documented S1B columns and transformations; contextual claims cite identifiable Hugo, Snyder, and Rizvi references with DOIs.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-002/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/ccea1d28ea11dc78f94d2c5daaa2d31c/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/f0373ac610b81a8835aaa73db589dbc3/evaluation.json
da-3-4/rep-002,da-3-4,2,claude-opus-5,criterion_1,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,15,A,15,0,"Uses supplementary_tables.xls S1B with skiprows=2, identifies TotalNonSyn and Response, and verifies 21 R/17 NR.","Loads S1B with skiprows=2 (correct header offset), uses TotalNonSyn and Response, and verifies 21 R / 17 NR after excluding 2 non-patient rows.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-002/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/f579cb3423887b1b587822f449135700/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/c8bdd94ddb4df8498b82caa99fa697cd/evaluation.json
da-3-4/rep-002,da-3-4,2,claude-opus-5,criterion_2,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,21,A,21,0,Uses a two-sided unpaired Mann–Whitney U test and justifies it for skewed counts and small independent groups.,"Uses two-sided Mann–Whitney U, justified as nonparametric for right-skewed counts and two small independent groups; explicitly two-sided and unpaired.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-002/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/f579cb3423887b1b587822f449135700/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/c8bdd94ddb4df8498b82caa99fa697cd/evaluation.json
da-3-4/rep-002,da-3-4,2,claude-opus-5,criterion_3,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,24,A,24,0,"Reports the correct U=214 and p=0.3041 for TotalNonSyn, with the test direction and non-significant conclusion.","scipy mannwhitneyu on TotalNonSyn by R vs NR; reports U=214 and p=0.3041, two-sided, consistent with no significant association.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-002/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/f579cb3423887b1b587822f449135700/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/c8bdd94ddb4df8498b82caa99fa697cd/evaluation.json
da-3-4/rep-002,da-3-4,2,claude-opus-5,criterion_4,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,17,A,17,0,Reports medians and IQRs for both groups and identifies higher observed burden among responders.,"Reports medians (495 vs 281), IQRs and ranges per group, and notes higher observed burden in responders despite non-significance.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-002/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/f579cb3423887b1b587822f449135700/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/c8bdd94ddb4df8498b82caa99fa697cd/evaluation.json
da-3-4/rep-002,da-3-4,2,claude-opus-5,criterion_5,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,23,A,23,0,"Correctly interprets the null result and direction, and discusses sample size, measurement/context limitations, literature, and lack of generalizability.","States non-significance at conventional threshold with correct trend direction, and addresses small n/power, SNV-count rather than mut/Mb definition, hypermutator outlier (3,985 SNVs), and larger-cohort literature.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-002/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/f579cb3423887b1b587822f449135700/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/c8bdd94ddb4df8498b82caa99fa697cd/evaluation.json
da-3-4/rep-002,da-3-4,2,claude-opus-5,criterion_6,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,0,A,0,0,"Numerical results are traced to S1B fields and documented transformations, with identifiable Hugo, Snyder, and Rizvi references.","Medians, U, and p trace to S1B TotalNonSyn/Response with shown code; citations to Hugo, Snyder, Rizvi with DOIs are genuine and correctly used.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-002/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/f579cb3423887b1b587822f449135700/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/c8bdd94ddb4df8498b82caa99fa697cd/evaluation.json
da-3-4/rep-003,da-3-4,3,gpt-5.6-sol,criterion_1,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,15,A,15,0,"Loads S1B with skiprows=2, identifies TotalNonSyn and Response, and reports 21 responders and 17 non-responders.","Loads S1B with skiprows=2, uses TotalNonSyn and Response, and confirms 21 R and 17 NR.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-003/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/c6bde1943bc4945963d858bef9fe706c/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/bd2b8a08ac5676d5e59cd7cf697e8106/evaluation.json
da-3-4/rep-003,da-3-4,3,gpt-5.6-sol,criterion_2,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,21,A,21,0,Uses a two-sided Mann–Whitney test for independent groups and justifies its non-parametric suitability for skewed counts and small samples.,"Uses a two-sided Mann–Whitney U test and justifies it for independent small groups with skewed, dispersed counts.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-003/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/c6bde1943bc4945963d858bef9fe706c/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/bd2b8a08ac5676d5e59cd7cf697e8106/evaluation.json
da-3-4/rep-003,da-3-4,3,gpt-5.6-sol,criterion_3,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,24,A,24,0,"Reports the correct U statistic and p-value for TotalNonSyn, explicitly identifying the two-sided unpaired comparison and nonsignificant result.","Correctly tests TotalNonSyn by response and reports U=214.0 and p=0.304147, concluding nonsignificance.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-003/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/c6bde1943bc4945963d858bef9fe706c/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/bd2b8a08ac5676d5e59cd7cf697e8106/evaluation.json
da-3-4/rep-003,da-3-4,3,gpt-5.6-sol,criterion_4,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,17,A,17,0,"Reports group medians, means, standard deviations, ranges, and the higher responder direction.","Reports group medians, means, SDs, and ranges, with higher burden among responders.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-003/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/c6bde1943bc4945963d858bef9fe706c/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/bd2b8a08ac5676d5e59cd7cf697e8106/evaluation.json
da-3-4/rep-003,da-3-4,3,gpt-5.6-sol,criterion_5,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,23,A,23,0,"Correctly interprets the nonsignificant trend and addresses sample size, raw-count versus mut/Mb measurement, dispersion, and relevant literature.","Correctly interprets the trend and null result while discussing sample size, raw counts versus mut/Mb, dispersion, literature, and limited predictive inference.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-003/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/c6bde1943bc4945963d858bef9fe706c/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/bd2b8a08ac5676d5e59cd7cf697e8106/evaluation.json
da-3-4/rep-003,da-3-4,3,gpt-5.6-sol,criterion_6,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,0,A,0,0,"Numerical results are documented to S1B and the reproducible script, with identifiable peer-reviewed references supporting contextual claims.",Results are traceable to named S1B columns and documented code; contextual claims cite identifiable peer-reviewed references.,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-003/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/c6bde1943bc4945963d858bef9fe706c/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/bd2b8a08ac5676d5e59cd7cf697e8106/evaluation.json
da-3-4/rep-003,da-3-4,3,claude-opus-5,criterion_1,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,15,A,15,0,"Loads S1B with skiprows=2, identifies TotalNonSyn and Response, and reports 21 responders and 17 non-responders.","Loads S1B with skiprows=2 (row 3 header), names TotalNonSyn as load variable and Response (R/NR) as group, and confirms 21 R / 17 NR with zero missing load.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-003/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/207ecc339f5dd6a396afadc2f4a5fcc6/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/40813131a28f12d54b0a1ee87ff987e2/evaluation.json
da-3-4/rep-003,da-3-4,3,claude-opus-5,criterion_2,98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e,A,21,B,10,11,Uses a two-sided Mann–Whitney test for independent groups and justifies its non-parametric suitability for skewed counts and small samples.,"Mann–Whitney chosen with good rationale (non-parametric, skewed counts, small groups) and explicitly two-sided, but the unpaired/independent-samples design is never explicitly stated, and no Shapiro-Wilk/parametric check is documented.",/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/study/biomnibench-da-factorial-r10-62e39def3939/experiments/da-3-4/rep-003/luna/user-simulator-red-team-trace/judgments/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/evaluation.json,/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v3-20260911/control-v21-compatible/da-3-4/audit/biomnibench-da-factorial-r10-62e39def3939/rubric_score/artifacts/207ecc339f5dd6a396afadc2f4a5fcc6/evaluations/s004/98b511ccdb52890bd24d7ce88e6101c67f8b6aeca4f4cece0645f479fee95e0e/40813131a28f12d54b0a1ee87ff987e2/evaluation.json
